country,ISO alpha-3 code,UN_region,UN_subregion,year,record,crop_land,grazing_land,forest_land,fishing_ground,built_up_land,carbon,total,Percapita GDP (2010 USD),population
Bahrain,BHR,Asia,Western Asia,1987,EFConsTotGHA,317164.6777,179091.6273,191633.8383,35556.81378,33410.5343,2875929.031,3632786.523,17663.5,449000
Bahrain,BHR,Asia,Western Asia,1988,EFConsPerCap,0.680253826,0.42857001,0.231314938,0.055287329,0.071061612,6.800324028,8.266811742,18240.6,465000
Bahrain,BHR,Asia,Western Asia,1988,EFConsTotGHA,316477.8787,199385.7622,107615.8017,25721.59968,33060.34796,3163748.65,3846010.04,18240.6,465000
Bahrain,BHR,Asia,Western Asia,1989,EFConsPerCap,0.728580446,0.402882688,0.19849584,0.079976371,0.072485062,8.82858084,10.31100125,17702.4,481000
Bahrain,BHR,Asia,Western Asia,1989,EFConsTotGHA,350539.0008,193837.3392,95501.5108,38478.71184,34874.44864,4247659.848,4960890.859,17702.4,481000
Bahrain,BHR,Asia,Western Asia,1990,EFConsPerCap,0.633260257,0.393986952,0.120712717,0.056908802,0.044485025,7.987623538,9.236977292,17934.7,496000
Bahrain,BHR,Asia,Western Asia,1990,EFConsTotGHA,314061.6249,195395.4651,59866.74791,28223.57916,22062.08108,3961413.97,4581023.468,17934.7,496000
Bahrain,BHR,Asia,Western Asia,1991,EFConsPerCap,0.635163622,0.352314817,0.124490156,0.045226608,0.046973312,6.985432749,8.189601264,19407.4,510000
Bahrain,BHR,Asia,Western Asia,1991,EFConsTotGHA,323713.6752,179558.6528,63446.90471,23049.92153,23940.13597,3560153.684,4173862.975,19407.4,510000
Bahrain,BHR,Asia,Western Asia,1992,EFConsPerCap,0.832616344,0.41049216,0.127003809,0.053404323,0.043898446,8.383112487,9.850527569,20178.5,523000
Bahrain,BHR,Asia,Western Asia,1992,EFConsTotGHA,435248.5168,214583.95,66390.98517,27917.00243,22947.82427,4382255.168,5149343.446,20178.5,523000
Bahrain,BHR,Asia,Western Asia,1993,EFConsPerCap,0.794444925,0.480372881,0.103819961,0.057603013,0.044677074,7.906210178,9.387128032,22217.9,536000
Bahrain,BHR,Asia,Western Asia,1993,EFConsTotGHA,425577.8041,257331.9172,55615.52451,30857.47416,23933.15173,4235293.674,5028609.545,22217.9,536000
Bahrain,BHR,Asia,Western Asia,1994,EFConsPerCap,0.772946679,0.472009899,0.15076342,0.049612967,0.05455756,8.43616875,9.936059275,21623,549000
Bahrain,BHR,Asia,Western Asia,1994,EFConsTotGHA,424464.4423,259204.7087,82791.88291,27245.01047,29960.33884,4632730.513,5456396.897,21623,549000
Bahrain,BHR,Asia,Western Asia,1995,EFConsPerCap,0.738955809,0.470743268,0.174460525,0.062696295,0.064078201,7.712319376,9.223253475,21910.2,564000
Bahrain,BHR,Asia,Western Asia,1995,EFConsTotGHA,416571.5435,265372.0935,98348.62825,35343.78139,36122.80325,4347665.651,5199424.501,21910.2,564000
Bahrain,BHR,Asia,Western Asia,1996,EFConsPerCap,0.633600822,0.358046308,0.179736349,0.054592335,0.068439418,8.377822794,9.672238026,22220.7,580000
Bahrain,BHR,Asia,Western Asia,1996,EFConsTotGHA,367396.5922,207614.9347,104221.0174,31655.63755,39684.93714,4857922.273,5608495.392,22220.7,580000
Bahrain,BHR,Asia,Western Asia,1997,EFConsPerCap,0.763620483,0.362418728,0.203322376,0.041214018,0.069333551,8.775943099,10.21585225,22281.8,598000
Bahrain,BHR,Asia,Western Asia,1997,EFConsTotGHA,456518.276,216666.2319,121553.0261,24639.14087,41449.95301,5246557.029,6107383.657,22281.8,598000
Bahrain,BHR,Asia,Western Asia,1998,EFConsPerCap,0.520598442,0.324717461,0.206513448,0.043404098,0.100657803,9.036739549,10.2326308,22634.9,618000
Bahrain,BHR,Asia,Western Asia,1998,EFConsTotGHA,321757.9581,200692.9307,127636.4658,26826.0771,62211.9591,5585193.171,6324318.562,22634.9,618000
Bahrain,BHR,Asia,Western Asia,1999,EFConsPerCap,0.471888464,0.330089437,0.175268934,0.049962107,0.082139173,8.632557153,9.741905267,22761,641000
Bahrain,BHR,Asia,Western Asia,1999,EFConsTotGHA,302435.2002,211555.6376,112330.5592,32020.91355,52643.32398,5532640.338,6243625.972,22761,641000
Bahrain,BHR,Asia,Western Asia,2000,EFConsPerCap,0.640476028,0.29157637,0.147093677,0.055416545,0.073578712,8.699181692,9.907323025,22955.1,667000
Bahrain,BHR,Asia,Western Asia,2000,EFConsTotGHA,427104.6293,194439.1547,98090.15107,36954.79925,49066.33077,5801092.637,6606747.703,22955.1,667000
Bahrain,BHR,Asia,Western Asia,2001,EFConsPerCap,0.717159144,0.306850883,0.157264659,0.054420402,0.069381093,8.556749628,9.861825809,22416.1,695000
Bahrain,BHR,Asia,Western Asia,2001,EFConsTotGHA,498348.8726,213228.5324,109282.1114,37816.3569,48212.43619,5946025.465,6852913.775,22416.1,695000
Bahrain,BHR,Asia,Western Asia,2002,EFConsPerCap,0.742113782,0.339572674,0.063383189,0.051397921,0.06715752,8.953123483,10.21674857,22038.3,725000
Bahrain,BHR,Asia,Western Asia,2002,EFConsTotGHA,538303.3562,246314.1294,45975.94652,37282.25236,48713.71369,6494282.328,7410871.726,22038.3,725000
Bahrain,BHR,Asia,Western Asia,2003,EFConsPerCap,0.572018784,0.280347243,0.265774964,0.053595241,0.067808571,9.421065746,10.66061055,22058.8,762000
Bahrain,BHR,Asia,Western Asia,2003,EFConsTotGHA,435646.6293,213511.05,202412.8762,40817.86583,51642.66678,7175036.291,8119067.379,22058.8,762000
Bahrain,BHR,Asia,Western Asia,2004,EFConsPerCap,0.555284889,0.25892144,0.276525084,0.053417873,0.076720323,8.738957352,9.959826961,22144.5,808000
Bahrain,BHR,Asia,Western Asia,2004,EFConsTotGHA,448664.0897,209205.6791,223429.2296,43161.05483,61989.1781,7060981.531,8047430.763,22144.5,808000
Bahrain,BHR,Asia,Western Asia,2005,EFConsPerCap,0.628429879,0.294289954,0.253786534,0.054703357,0.06314801,10.30737415,11.60173189,22066.1,867000
Bahrain,BHR,Asia,Western Asia,2005,EFConsTotGHA,544857.4889,255153.5036,220036.472,47428.57499,54750.20691,8936637.458,10058863.7,22066.1,867000
Bahrain,BHR,Asia,Western Asia,2006,EFConsPerCap,0.385033927,0.200193986,0.214303995,0.05438873,0.102726857,9.646675154,10.60332265,21796,941000
Bahrain,BHR,Asia,Western Asia,2006,EFConsTotGHA,362242.9924,188344.0999,201618.9093,51169.35129,96646.24741,9075668.998,9975690.599,21796,941000
Bahrain,BHR,Asia,Western Asia,2007,EFConsPerCap,0.370837057,0.211578503,0.219830891,0.039531739,0.083306735,10.1196848,11.04476972,21838.1,1027000
Bahrain,BHR,Asia,Western Asia,2007,EFConsTotGHA,380690.1779,217200.133,225671.7855,40582.09485,85520.19067,10388564.28,11338228.66,21838.1,1027000
Bahrain,BHR,Asia,Western Asia,2008,EFConsPerCap,0.357163249,0.183918918,0.180485396,0.059615116,0.091627475,10.91176324,11.78457339,21563.7,1116000
Bahrain,BHR,Asia,Western Asia,2008,EFConsTotGHA,398515.6205,205213.0556,201382.0006,66517.35615,102236.1065,12175127.51,13148991.65,21563.7,1116000
Bahrain,BHR,Asia,Western Asia,2009,EFConsPerCap,0.488060229,0.2885573,0.123879994,0.053771896,0.086195784,9.533831665,10.57429687,20797,1197000
Bahrain,BHR,Asia,Western Asia,2009,EFConsTotGHA,584095.8494,345336.7259,148255.8627,64352.59335,103156.5303,11409803.91,12655001.47,20797,1197000
Bahrain,BHR,Asia,Western Asia,2010,EFConsPerCap,0.519129915,0.430674643,0.227918842,0.04627118,0.081708868,9.371103695,10.67680714,20722.1,1261000
Bahrain,BHR,Asia,Western Asia,2010,EFConsTotGHA,654788.9167,543218.5177,287478.581,58362.76207,103061.0245,11819960.01,13466869.81,20722.1,1261000
Bahrain,BHR,Asia,Western Asia,2011,EFConsPerCap,0.528322998,0.485399238,0.198643159,0.035802405,0.07491533,8.277792632,9.600875761,20514.8,1306000
Bahrain,BHR,Asia,Western Asia,2011,EFConsTotGHA,689995.1232,633936.2631,259429.9538,46758.29885,97840.17069,10810880.04,12538839.85,20514.8,1306000
Bahrain,BHR,Asia,Western Asia,2012,EFConsPerCap,0.554118571,0.453383079,0.160646183,0.064212872,0.072370678,6.398736424,7.703467807,20921.2,1334000
Bahrain,BHR,Asia,Western Asia,2012,EFConsTotGHA,738961.4194,604622.586,214234.5303,85632.99904,96512.08569,8533226.639,10273190.26,20921.2,1334000
Bahrain,BHR,Asia,Western Asia,2013,EFConsPerCap,0.503368504,0.414570043,0.178074514,0.052787368,0.073904632,4.958915516,6.181620576,21799.7,1349000
Bahrain,BHR,Asia,Western Asia,2013,EFConsTotGHA,679260.587,559433.2753,240299.1003,71232.86119,99729.1311,6691709.632,8341664.586,21799.7,1349000
Bahrain,BHR,Asia,Western Asia,2014,EFConsPerCap,0.498442603,0.411851048,0.348516412,0.081978281,0.074089047,7.296194313,8.711071703,22390.7,1362000
Bahrain,BHR,Asia,Western Asia,2014,EFConsTotGHA,678843.9607,560912.32,474654.9761,111648.6845,100904.0995,9936906.312,11863870.35,22390.7,1362000
Bangladesh,BGD,Asia,Southern Asia,1971,EFConsPerCap,0.268216731,0.008301099,0.135307348,0.015898519,0.028200886,0.03065107,0.486575652,375.827,66417000
Bangladesh,BGD,Asia,Southern Asia,1971,EFConsTotGHA,17814284.75,551338.2177,8986775.806,1055939.862,1873032.323,2035767.431,32317138.39,375.827,66417000
Bangladesh,BGD,Asia,Southern Asia,1972,EFConsPerCap,0.28220768,0.008007293,0.134023496,0.017502954,0.028150102,0.030444531,0.500336057,317.701,67578000
Bangladesh,BGD,Asia,Southern Asia,1972,EFConsTotGHA,19071171.72,541120.8702,9057106.841,1182823.387,1902341.692,2057395.707,33811960.22,317.701,67578000
Bangladesh,BGD,Asia,Southern Asia,1973,EFConsPerCap,0.323988055,0.008515087,0.140310725,0.017124047,0.031149074,0.03304908,0.554136068,323.04,68658000
Bangladesh,BGD,Asia,Southern Asia,1973,EFConsTotGHA,22244533.88,584633.1141,9633523.883,1175711.408,2138648.722,2269100.23,38046151.24,323.04,68658000
Bangladesh,BGD,Asia,Southern Asia,1974,EFConsPerCap,0.278935179,0.007980196,0.138430037,0.01692317,0.028828099,0.033139531,0.504236212,347.981,69838000
Bangladesh,BGD,Asia,Southern Asia,1974,EFConsTotGHA,19480275.01,557320.9618,9667676.897,1181880.332,2013296.789,2314398.584,35214848.58,347.981,69838000
Bangladesh,BGD,Asia,Southern Asia,1975,EFConsPerCap,0.309396041,0.007786755,0.137372528,0.012495072,0.031015583,0.03316739,0.531233369,327.101,71247000
Bangladesh,BGD,Asia,Southern Asia,1975,EFConsTotGHA,22043602.55,554784.4957,9787408.395,890238.9579,2209773.521,2363083.798,37848891.71,327.101,71247000
Bangladesh,BGD,Asia,Southern Asia,1976,EFConsPerCap,0.291524379,0.007727319,0.138198838,0.012132785,0.031607108,0.035277959,0.516468387,337.603,72930000
Bangladesh,BGD,Asia,Southern Asia,1976,EFConsTotGHA,21260932.15,563554.9251,10078869.31,884846.4673,2305112.827,2572828.682,37666144.37,337.603,72930000
Bangladesh,BGD,Asia,Southern Asia,1977,EFConsPerCap,0.274722893,0.007476432,0.137378622,0.011951041,0.033292761,0.036166643,0.500988392,337.713,74848000
Bangladesh,BGD,Asia,Southern Asia,1977,EFConsTotGHA,20562596.48,559599.7081,10282583.78,894517.4706,2491913.251,2707018.956,37498229.65,337.713,74848000
Bangladesh,BGD,Asia,Southern Asia,1978,EFConsPerCap,0.301538508,0.007909662,0.132156152,0.011576057,0.035049144,0.037676373,0.525905897,351.708,76948000
Bangladesh,BGD,Asia,Southern Asia,1978,EFConsTotGHA,23202905.24,608635.8498,10169204.27,890759.0358,2696975.513,2899136.594,40467616.51,351.708,76948000
Bangladesh,BGD,Asia,Southern Asia,1979,EFConsPerCap,0.281510077,0.007224676,0.131439592,0.011154091,0.034946679,0.040286028,0.506561144,358.348,79142000
Bangladesh,BGD,Asia,Southern Asia,1979,EFConsTotGHA,22279241.93,571774.6056,10402378.88,882755.9325,2765746.5,3188312.729,40090210.57,358.348,79142000
Bangladesh,BGD,Asia,Southern Asia,1980,EFConsPerCap,0.297410686,0.007316878,0.129829904,0.010678281,0.035846458,0.043327713,0.524409918,351.376,81364000
Bangladesh,BGD,Asia,Southern Asia,1980,EFConsTotGHA,24198583.44,595331.9289,10563506.65,868829.7951,2916618.474,3525324.821,42668195.1,351.376,81364000
Bangladesh,BGD,Asia,Southern Asia,1981,EFConsPerCap,0.270128703,0.007244961,0.127069169,0.01040432,0.035293413,0.041348849,0.491489414,366.666,83600000
Bangladesh,BGD,Asia,Southern Asia,1981,EFConsTotGHA,22582651.91,605675.852,10622931.89,869796.9944,2950515.238,3456747.269,41088319.15,366.666,83600000
Bangladesh,BGD,Asia,Southern Asia,1982,EFConsPerCap,0.283673263,0.00673561,0.126365689,0.010635681,0.036707509,0.042549541,0.506667294,364.538,85868000
Bangladesh,BGD,Asia,Southern Asia,1982,EFConsTotGHA,24358513.39,578374.7508,10850794.67,913266.8215,3152007.857,3653652.597,43506610.09,364.538,85868000
Bangladesh,BGD,Asia,Southern Asia,1983,EFConsPerCap,0.271003987,0.006777263,0.124193164,0.010820025,0.035998025,0.040064446,0.48885691,368.694,88181000
Bangladesh,BGD,Asia,Southern Asia,1983,EFConsTotGHA,23897457.65,597627.2293,10951502.64,954122.7904,3174349.117,3532931.067,43107990.49,368.694,88181000
Bangladesh,BGD,Asia,Southern Asia,1984,EFConsPerCap,0.27739771,0.006753912,0.12323121,0.008340309,0.037061105,0.039667923,0.492452168,376.208,90560000
Bangladesh,BGD,Asia,Southern Asia,1984,EFConsTotGHA,25120997.96,611630.8561,11159756.72,755294.2096,3356235.107,3592307.257,44596222.1,376.208,90560000
Bangladesh,BGD,Asia,Southern Asia,1985,EFConsPerCap,0.297687317,0.007122736,0.121202142,0.008205579,0.039862893,0.043983161,0.518063828,378.487,93015000
Bangladesh,BGD,Asia,Southern Asia,1985,EFConsTotGHA,27689446.24,662522.7432,11273641.9,763243.5649,3707855.121,4091102.626,48187812.19,378.487,93015000
Bangladesh,BGD,Asia,Southern Asia,1986,EFConsPerCap,0.278444165,0.006773437,0.119071258,0.007475724,0.040296494,0.046765854,0.498826933,383.812,95551000
Bangladesh,BGD,Asia,Southern Asia,1986,EFConsTotGHA,26605561.88,647207.3035,11377353.63,714311.3764,3850362.074,4468514.658,47663310.92,383.812,95551000
Bangladesh,BGD,Asia,Southern Asia,1987,EFConsPerCap,0.275444222,0.006632242,0.115479297,0.006761641,0.039838963,0.049434094,0.49359046,387.756,98149000
Bangladesh,BGD,Asia,Southern Asia,1987,EFConsTotGHA,27034656.69,650949.9015,11334211.81,663650.3585,3910166.223,4851921.563,48445556.55,387.756,98149000
Bangladesh,BGD,Asia,Southern Asia,1988,EFConsPerCap,0.273417645,0.006197146,0.113027867,0.006966656,0.035596635,0.05470047,0.48990642,386.776,100780000
Bangladesh,BGD,Asia,Southern Asia,1988,EFConsTotGHA,27555030.31,624548.3451,11390948.43,702099.6287,3587428.922,5512713.41,49372769.05,386.776,100780000
Bangladesh,BGD,Asia,Southern Asia,1989,EFConsPerCap,0.277738835,0.006328802,0.11071283,0.006698654,0.03960963,0.057342017,0.498430767,387.673,103401000
Bangladesh,BGD,Asia,Southern Asia,1989,EFConsTotGHA,28718473.3,654404.4078,11447817.3,692647.5119,4095675.387,5929221.877,51538239.79,387.673,103401000
Bangladesh,BGD,Asia,Southern Asia,1990,EFConsPerCap,0.269867407,0.00604299,0.10603817,0.00643909,0.040557569,0.062519094,0.491464319,399.484,105983000
Bangladesh,BGD,Asia,Southern Asia,1990,EFConsTotGHA,28601357.42,640454.1798,11238243.35,682434.0627,4298412.83,6625961.107,52086862.94,399.484,105983000
Bangladesh,BGD,Asia,Southern Asia,1991,EFConsPerCap,0.262106197,0.005828144,0.104343396,0.006730594,0.040628436,0.056485855,0.476122622,403.754,108510000
Bangladesh,BGD,Asia,Southern Asia,1991,EFConsTotGHA,28441143.42,632411.9434,11322301.94,730336.7576,4408591.546,6129280.088,51664065.69,403.754,108510000
Bangladesh,BGD,Asia,Southern Asia,1992,EFConsPerCap,0.265497003,0.005544512,0.104199422,0.00663983,0.045214981,0.060033245,0.487128994,416.181,110987000
Bangladesh,BGD,Asia,Southern Asia,1992,EFConsTotGHA,29466715.87,615368.7176,11564781.28,736934.8044,5018275.145,6662909.817,54064985.64,416.181,110987000
Bangladesh,BGD,Asia,Southern Asia,1993,EFConsPerCap,0.245361266,0.005385061,0.102297225,0.007117039,0.044315679,0.068714457,0.473190727,426.309,113442000
Bangladesh,BGD,Asia,Southern Asia,1993,EFConsTotGHA,27834272.76,610892.1354,11604801.83,807371.13,5027259.227,7795105.418,53679702.51,426.309,113442000
Bangladesh,BGD,Asia,Southern Asia,1994,EFConsPerCap,0.231904483,0.005046728,0.100697138,0.007375383,0.043388773,0.076307208,0.464719713,433.412,115914000
Bangladesh,BGD,Asia,Southern Asia,1994,EFConsTotGHA,26880976.26,584986.4213,11672208.05,854910.1576,5029366.221,8845073.756,53867520.86,433.412,115914000
Bangladesh,BGD,Asia,Southern Asia,1995,EFConsPerCap,0.243211783,0.00483259,0.098125469,0.007312088,0.043389938,0.089359841,0.486231709,445.919,118428000
Bangladesh,BGD,Asia,Southern Asia,1995,EFConsTotGHA,28803085.07,572313.9704,11620803.06,865955.9431,5138583.579,10582707.24,57583448.86,445.919,118428000
Bangladesh,BGD,Asia,Southern Asia,1996,EFConsPerCap,0.257168059,0.004854563,0.096977464,0.007346133,0.04667042,0.091117962,0.504134601,456.238,120987000
Bangladesh,BGD,Asia,Southern Asia,1996,EFConsTotGHA,31113991.96,587338.9961,11733012.39,888786.6241,5646514.077,11024088.92,60993732.97,456.238,120987000
Bangladesh,BGD,Asia,Southern Asia,1997,EFConsPerCap,0.25576508,0.004796005,0.095369008,0.007325909,0.047113406,0.104329464,0.514698872,466.773,123574000
Bangladesh,BGD,Asia,Southern Asia,1997,EFConsTotGHA,31605914.02,592661.5233,11785129.77,905291.8891,5821992.013,12892409.24,63603398.46,466.773,123574000
Bangladesh,BGD,Asia,Southern Asia,1998,EFConsPerCap,0.263844444,0.004685128,0.092829073,0.007533093,0.050019788,0.104592534,0.52350406,480.869,126170000
Bangladesh,BGD,Asia,Southern Asia,1998,EFConsTotGHA,33289253.51,591122.6129,11712244.09,950450.3203,6310996.674,13196440.07,66050507.28,480.869,126170000
Bangladesh,BGD,Asia,Southern Asia,1999,EFConsPerCap,0.309953236,0.004911275,0.092008235,0.008787828,0.054868417,0.102638452,0.573167443,493.255,128746000
Bangladesh,BGD,Asia,Southern Asia,1999,EFConsTotGHA,39905239.35,632306.9941,11845692.22,1131397.658,7064089.245,13214290.13,73793015.59,493.255,128746000
Bangladesh,BGD,Asia,Southern Asia,2000,EFConsPerCap,0.306066532,0.00467768,0.089983764,0.008982633,0.058454745,0.10365774,0.571823094,509.293,131281000
Bangladesh,BGD,Asia,Southern Asia,2000,EFConsTotGHA,40180720.39,614090.4734,11813158.57,1179249.055,7673997.381,13608291.78,75069507.65,509.293,131281000
Bangladesh,BGD,Asia,Southern Asia,2001,EFConsPerCap,0.295360757,0.004563079,0.089699625,0.009589843,0.056683999,0.123162949,0.579060252,525.072,133776000
Bangladesh,BGD,Asia,Southern Asia,2001,EFConsTotGHA,39512180.57,610430.4362,11999657.02,1282890.86,7582958.671,16476246.67,77464364.23,525.072,133776000
Bangladesh,BGD,Asia,Southern Asia,2002,EFConsPerCap,0.29361371,0.004759374,0.085891441,0.010196488,0.059381104,0.126646835,0.580488952,535.247,136228000
Bangladesh,BGD,Asia,Southern Asia,2002,EFConsTotGHA,39998408.45,648360.0667,11700819.17,1389047.176,8089369.082,17252845.02,79078848.97,535.247,136228000
Bangladesh,BGD,Asia,Southern Asia,2003,EFConsPerCap,0.295479841,0.004505279,0.084828052,0.010453129,0.058446897,0.129359213,0.583072411,550.863,138600000
Bangladesh,BGD,Asia,Southern Asia,2003,EFConsTotGHA,40953505.93,624431.6974,11757167.96,1448803.623,8100739.924,17929186.97,80813836.1,550.863,138600000
Bangladesh,BGD,Asia,Southern Asia,2004,EFConsPerCap,0.281389307,0.004761687,0.085112696,0.010181228,0.057229068,0.142356444,0.58103043,570.337,140844000
Bangladesh,BGD,Asia,Southern Asia,2004,EFConsTotGHA,39631995.53,670655.0528,11987612.59,1433964.945,8060370.823,20050050.94,81834649.88,570.337,140844000
Bangladesh,BGD,Asia,Southern Asia,2005,EFConsPerCap,0.292662066,0.004771011,0.081955087,0.011092287,0.060197101,0.155601732,0.606279285,598.617,142930000
Bangladesh,BGD,Asia,Southern Asia,2005,EFConsTotGHA,41830189.09,681920.639,11713840.55,1585420.649,8603971.708,22240155.55,86655498.19,598.617,142930000
Bangladesh,BGD,Asia,Southern Asia,2006,EFConsPerCap,0.294448417,0.004341716,0.08105711,0.012182243,0.06164248,0.178590833,0.632262799,630.048,144839000
Bangladesh,BGD,Asia,Southern Asia,2006,EFConsTotGHA,42647614.22,628849.804,11740230.72,1764463.962,8928235.166,25866917.7,91576311.58,630.048,144839000
Bangladesh,BGD,Asia,Southern Asia,2007,EFConsPerCap,0.314352943,0.004299426,0.080569862,0.012445477,0.063987845,0.188854576,0.664510129,666.401,146593000
Bangladesh,BGD,Asia,Southern Asia,2007,EFConsTotGHA,46081940.94,630265.7609,11810977.75,1824419.749,9380170.184,27684758.89,97412533.27,666.401,146593000
Bangladesh,BGD,Asia,Southern Asia,2008,EFConsPerCap,0.299862985,0.004029679,0.077822772,0.01697195,0.069593409,0.201536385,0.669817181,698.565,148252000
Bangladesh,BGD,Asia,Southern Asia,2008,EFConsTotGHA,44455287.32,597407.9841,11537381.61,2516125.546,10317362.1,29878172.16,99301736.72,698.565,148252000
Bangladesh,BGD,Asia,Southern Asia,2009,EFConsPerCap,0.319173687,0.004432902,0.081374419,0.022543294,0.069581432,0.206863011,0.703968744,725.766,149906000
